corpName,creditCode,companyType,periodCode,evaGrade,doScore
中交一公局第五工程有限公司,91110000101700364M,施工,,A,92.33
中铁十六局集团第四工程有限公司,9.111E+17,施工,,A,86
中交路桥华北工程有限公司,9.11103E+17,施工,,A,86
中交一公局第一工程有限公司,9111000010264769XC,施工,,A,88.33
福建省东安交通工程有限公司,,施工,,A,90.5
中交建筑集团有限公司,9111000010123202XN,施工,,A,93.99
贵州宏阳公路交通设施有限公司,91520100780179389H,施工,,A,88
广东省交通发展有限公司,91440000190324937W,施工,,A,85.5
广东添虹交通工程有限公司,91440114786058932F,施工,,A,89
四川公路桥梁建设集团有限公司,9151000020181190XN,施工,,AA,97
中交建筑集团第六工程有限公司,9.11103E+17,施工,,A,88.83
中冶（北京）交通科技发展有限公司,9111011467284322XC,施工,,A,93.65
中远海运科技股份有限公司,91310000132226263L,施工,,AA,97.88
江西中煤建设集团有限公司,91360000727776803R,施工,,A,88
广东长宏建设集团有限公司,91440183734937476B,施工,,A,85.5
贵州中凯交通建设有限责任公司,9.15226E+17,施工,,A,93.33
浙江高信技术股份有限公司,91330000765209674T,施工,,AA,98
贵州中南交通科技有限公司,91520115072011366X,施工,,AA,96.43
中交二公局萌兴工程有限公司,91610000MA6TG3FW7L,施工,,A,85
中交第二公路工程局有限公司,91610000220521254B,施工,,AA,96.32
华杰工程咨询有限公司,91110105625900914T,设计,,A,89.76
招商局重庆交通科研设计院有限公司,9.15E+17,设计,,AA,95.35
贵州省交通科学研究院股份有限公司,91520000429202350G,设计,,A,86
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,98.83
中国华西工程设计建设有限公司,91510000201803520Y,设计,,C,73.01
遵义市交通勘察设计有限公司,9.15203E+17,设计,,A,85
中交基础设施养护集团有限公司,9.111E+17,设计,,B,84.64
中交综合规划设计院有限公司,91110105101700225C,设计,,A,91.5
湖南省交通规划勘察设计院有限公司,9.143E+17,设计,,AA,98.92
山东省公路设计咨询有限公司,9.13701E+17,设计,,B,78
北京交科公路勘察设计研究院有限公司,9.11101E+17,设计,,A,88
中国电建集团贵阳勘测设计研究院有限公司,9152000070966703X2,设计,,A,90.5
贵州省公路勘察设计院有限公司,9.15201E+17,设计,,A,93.47
华杰工程咨询有限公司,91110105625900914T,设计,,A,94
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,97.83
北京交科公路勘察设计研究院有限公司,9.11101E+17,设计,,A,88
山东省公路设计咨询有限公司,9.13701E+17,设计,,B,78
湖南省交通规划勘察设计院有限公司,9.143E+17,设计,,AA,98.92
中交综合规划设计院有限公司,91110105101700225C,设计,,A,91.5
中交基础设施养护集团有限公司,9.111E+17,设计,,B,84.64
遵义市交通勘察设计有限公司,9.15203E+17,设计,,A,85
中国华西工程设计建设有限公司,91510000201803520Y,设计,,C,73.01
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,98.83
贵州省交通科学研究院股份有限公司,91520000429202350G,设计,,A,86
招商局重庆交通科研设计院有限公司,9.15E+17,设计,,AA,95.35
贵州省交通工程有限公司,9152000021443420XJ,施工,,A,94.42
山西长达交通设施有限公司,91140000110056494N,施工,,A,92.5
中交一公局第七工程有限公司,91410122MA44FCDF8N,施工,,A,88
中国建筑第五工程局有限公司,91430000183764483Y,施工,,A,87
中交路桥华南工程有限公司,91442000736168260Y,施工,,A,86
广西路桥工程集团有限公司,91450000198227242F,施工,,A,87.33
湖南同力交通实业有限责任公司,9.143E+17,施工,,A,87
广东能达公路养护股份有限公司,9.144E+17,施工,,A,86.25
中铁广州工程局集团有限公司,91440101MA59G0NT5Y,施工,,A,88.08
中南建设集团有限公司,91430000185021659F,施工,,A,90.33
西安金路交通工程科技发展有限责任公司,9.16101E+17,施工,,A,94
中铁十四局集团有限公司,9.137E+17,施工,,A,93.67
北京市市政专业设计院股份公司,9111010210112976XW,设计,,AA,95.7046
楚通建设集团有限公司,9.142E+17,施工,,B,84
中交建宏峰集团有限公司,91350300770656962T,施工,,D,0
青海省果洛公路工程建设有限公司,91632600440600632G,施工,,AA,95.5
申成路桥建设集团有限公司,91130600735620964Y,施工,,A,90
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,95
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,95
湖南省公路设计有限公司,91430105183787810P,设计,,A,90.19
湖南中大设计院有限公司,9.14301E+17,设计,,A,95
广西壮族自治区林业勘测设计院,9.145E+17,设计,,A,97.46
中交路桥建设有限公司,9111000059062789XU,设计,,AA,95
中国华西工程设计建设有限公司,91510000201803520Y,设计,,AA,95
中交一公局第五工程有限公司,91110000101700364M,施工,,AA,96.71
天津市交通运输基础设施养护集团有限公司,91120101103199980Q,施工,,AA,96
北京路鹏达建设发展有限责任公司,,施工,,AA,99
中铁十六局集团有限公司,9.111E+17,施工,,A,93
中交三公局第二工程有限公司,9.111E+17,施工,,AA,98
江苏华路交通发展有限公司,91320191716215533F,施工,,AA,100
中交第三公路工程局有限公司,9.111E+17,施工,,AA,98
中交一公局第三工程有限公司,91110000102400689N,施工,,AA,98.17
中冶交通建设集团有限公司,91110000783950087W,施工,,AA,98.67
路安通智科技集团有限公司,9111010663379025X9,施工,,AA,96.89
北京市高速公路交通工程有限公司,9.11101E+17,施工,,AA,100
厦门兴南洋信息技术有限公司,9.13502E+17,施工,,AA,100
北京路桥瑞通养护中心有限公司,91110000752643375G,施工,,AA,96.41
北京路桥方舟交通科技发展有限公司,91110109757717548G,施工,,AA,96.35
江苏华路交通发展有限公司,91320191716215533F,施工,,AA,100
中交一公局第五工程有限公司,91110000101700364M,施工,,AA,96.71
中铁十六局集团有限公司,9.111E+17,施工,,A,93
北京路鹏达建设发展有限责任公司,,施工,,AA,99
天津市交通运输基础设施养护集团有限公司,91120101103199980Q,施工,,AA,96
中交三公局第二工程有限公司,9.111E+17,施工,,AA,98
江西中煤建设集团有限公司,91360000727776803R,施工,,AA,98
北京鑫旺路桥建设有限公司,91110000721489117X,施工,,AA,96.48
中铁十五局集团有限公司,9.131E+17,施工,,A,85
河北华顺交通设施有限公司,,施工,,AA,99
中交路桥北方工程有限公司,91110302779505642X,施工,,AA,95.67
中铁二十三局集团有限公司,91510100740338242L,施工,,A,89
江苏强荣建设有限公司,9.132E+17,施工,,AA,97
四川路桥华东建设有限责任公司,91510122698859983K,施工,,AA,96
中交路桥建设有限公司,9111000059062789XU,施工,,AA,96.27
浙江省机电设计研究院有限公司,91330000143055498X,施工,,A,96
金光道环境建设集团有限公司,91360800705767324T,施工,,B,81
苏辰建设集团有限公司,91320506758495326M,施工,,B,81.7
中交第四航务工程局有限公司,9.14401E+17,施工,,A,91
中交二航局第四工程有限公司,9134020755630072XB,施工,,A,93
中铁二十三局集团有限公司,91510100740338242L,施工,,A,89
中交一公局第一工程有限公司,9111000010264769XC,施工,,A,93.2
中冶交通建设集团有限公司,91110000783950087W,施工,,B,80
中建交通建设集团有限公司,91110000681200816F,施工,,A,87
北京市市政二建设工程有限责任公司,91110000101389799K,施工,,AA,98.2
中海外交通建设有限公司,91130101746888640R,施工,,AA,98
中铁十一局集团有限公司,91420000179315087R,施工,,AA,96
中交隧道工程局有限公司,9.111E+17,施工,,AA,95.25
中交一公局集团有限公司,9.111E+17,施工,,AA,97.07
江西省路桥隧道工程有限公司,91360000733924622N,施工,,C,71
中交第三公路工程局有限公司,9.111E+17,施工,,AA,97
中交建筑集团有限公司,9111000010123202XN,施工,,AA,95.5
中铁十二局集团有限公司,9.114E+17,施工,,AA,95.67
中铁十九局集团有限公司,91110000122027391R,施工,,A,92
陕西高速诚信交通工程有限公司,9.161E+17,施工,,AA,100
四川西南交大土木工程设计有限公司,91510000201952788B,设计,,A,85
中交路桥建设有限公司,9111000059062789XU,施工,,AA,96.79
北京市政路桥股份有限公司,91110000101126390P,施工,,AA,97.86
新大陆数字技术股份有限公司,91350000154586155B,施工,,AA,99
中交一公局集团有限公司,9.111E+17,施工,,AA,97
江西省交通设计研究院有限责任公司,91360000491004216J,设计,,AA,100
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,100
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,95.46
北京建达道桥咨询有限公司,91110109102336955F,设计,,A,86
中国华西工程设计建设有限公司,91510000201803520Y,设计,,A,88
重庆路威土木工程设计有限公司,9150010875624139XC,设计,,B,80
中交第二公路勘察设计研究院有限公司,91420100177668591H,设计,,AA,94.09
北京国道通公路设计研究院股份有限公司,91110000726362369Y,设计,,A,89
苏交科集团股份有限公司,91320000741339087U,设计,,A,87
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,95.27
中交通力建设股份有限公司,91610131724928787L,设计,,A,85.16
华杰工程咨询有限公司,91110105625900914T,设计,,A,90.2
北京建达道桥咨询有限公司,91110109102336955F,设计,,A,86
中交公路规划设计院有限公司,91110000100011866Y,设计,,AA,95.46
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,100
江西省交通设计研究院有限责任公司,91360000491004216J,设计,,AA,100
中交一公局集团有限公司,9.111E+17,施工,,AA,97
新大陆数字技术股份有限公司,91350000154586155B,施工,,AA,99
北京市政路桥股份有限公司,91110000101126390P,施工,,AA,97.86
中交路桥建设有限公司,9111000059062789XU,施工,,AA,96.79
汇通建设集团股份有限公司,91130684776180774A,施工,,AA,96
青岛中建交通建设股份有限公司,91370200163575052U,施工,,AA,96
天津城建集团有限公司,9.112E+17,施工,,A,94
北京云星宇交通科技股份有限公司,91110000633795210K,施工,,AA,97
中铁六局集团有限公司,91110108101884765M,施工,,AA,98
北京公科飞达交通工程发展有限公司,9.11101E+17,施工,,AA,99.33
北京鑫实路桥建设有限公司,9.111E+17,施工,,AA,96.18
中铁十四局集团第二工程有限公司,9.13709E+17,施工,,A,88
北京市政建设集团有限责任公司,91110000722617424D,施工,,AA,99
北京西门交通设施工程有限公司,91110113102354547P,施工,,AA,96
中铁建大桥工程局集团第四工程有限公司,9.12301E+17,施工,,AA,99
中咨华科交通建设技术有限公司,9.11101E+17,施工,,AA,99
核工业长沙中南建设集团有限公司,91430100183841370H,施工,,A,85.93
中冶交通建设集团有限公司,91110000783950087W,施工,,B,80
中交一公局第一工程有限公司,9111000010264769XC,施工,,A,93.2
中铁二十三局集团有限公司,91510100740338242L,施工,,A,89
中交二航局第四工程有限公司,9134020755630072XB,施工,,A,93
中交第四航务工程局有限公司,9.14401E+17,施工,,A,91
苏辰建设集团有限公司,91320506758495326M,施工,,B,81.7
金光道环境建设集团有限公司,91360800705767324T,施工,,B,81
浙江省机电设计研究院有限公司,91330000143055498X,施工,,A,96
中交路桥建设有限公司,9111000059062789XU,施工,,AA,96.27
四川路桥华东建设有限责任公司,91510122698859983K,施工,,AA,96
江苏强荣建设有限公司,9.132E+17,施工,,AA,97
中交一公局集团有限公司,9.111E+17,施工,,AA,97
天津路桥建设工程有限公司,9.11201E+17,施工,,AA,94.67
中铁十一局集团有限公司,91420000179315087R,施工,,AA,97.2
中国铁建大桥工程局集团有限公司,91120116244997951G,施工,,AA,95.2
中铁十局集团有限公司,9.137E+17,施工,,AA,98
中交第三公路工程局有限公司,9.111E+17,施工,,AA,95.2
天津第三市政公路工程有限公司,,施工,,AA,97
天津市高速公路科技发展有限公司,91120116718208871P,施工,,AA,98
天津市交通运输基础设施养护集团有限公司,91120101103199980Q,施工,,AA,99.33
中交三公局第二工程有限公司,9.111E+17,施工,,A,97
天津城建滨海路桥有限公司,91120116663070640D,施工,,AA,100
中铁十四局集团有限公司,9.137E+17,施工,,AA,97
天津第二市政公路工程有限公司,91120000103071581M,施工,,AA,97
天津路桥建设工程有限公司,9.11201E+17,施工,,AA,94.67
中铁十一局集团有限公司,91420000179315087R,施工,,AA,97.2
中国铁建大桥工程局集团有限公司,91120116244997951G,施工,,AA,95.2
中铁十局集团有限公司,9.137E+17,施工,,AA,98
中交第三公路工程局有限公司,9.111E+17,施工,,AA,95.2
天津第三市政公路工程有限公司,,施工,,AA,97
中交一公局集团有限公司,9.111E+17,施工,,AA,97
中冶天工集团有限公司,91120118789363043U,施工,,AA,96
天津市静海公路工程有限公司,91120223239551779H,施工,,A,92
天津市高速公路科技发展有限公司,91120116718208871P,施工,,AA,98
天津鑫路桥建设工程有限公司,91120225770616768B,施工,,AA,98.53
中铁二十局集团有限公司,91610000220523065J,施工,,AA,96.2
华杰工程咨询有限公司,91110105625900914T,设计,,AA,96.2
安徽省交通勘察设计院有限公司,91340000485001035Y,设计,,A,90
广西金盛交通勘察设计有限公司,91450900753748574Q,设计,,A,93.89
中交综合规划设计院有限公司,91110105101700225C,设计,,AA,96.86
北京国道通公路设计研究院股份有限公司,91110000726362369Y,设计,,A,95
柳州桂中公路勘察设计有限责任公司,9.14502E+17,设计,,A,85
北京交科公路勘察设计研究院有限公司,9.11101E+17,设计,,AA,95.34
安徽省交通勘察设计院有限公司,91340000485001035Y,设计,,A,90
广西金盛交通勘察设计有限公司,91450900753748574Q,设计,,A,93.89
华杰工程咨询有限公司,91110105625900914T,设计,,AA,96.2
广西路佳道桥勘察设计有限公司,9.14503E+17,设计,,A,95
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,99.15
中国建筑第六工程局有限公司,9.11201E+17,施工,,AA,98.7
